Customer_Id,Name,Age,City,Job,Marital_Status
2602,Customer_2602,55,Alexandria,banker,
2603,Customer_2603,25,Alexandria,unemployed,
2604,Customer_2604,67,Cairo,banker,Single
2605,Customer_2605,20,Asyut,doctor,Single
2606,Customer_2606,61,Cairo,engineer,Married
2607,Customer_2607,20,Asyut,unemployed,Single
2608,Customer_2608,39,Cairo,doctor,Married
2609,Customer_2609,23,Cairo,unemployed,Single
2610,Customer_2610,19,Mansoura,doctor,Single
2611,Customer_2611,40,Asyut,banker,Married
2612,Customer_2612,61,Cairo,doctor,Single
2613,Customer_2613,19,Giza,banker,Single
2614,Customer_2614,55,Mansoura,engineer,Married
2615,Customer_2615,34,Asyut,banker,Divorced
2616,Customer_2616,52,Giza,teacher,Married
2617,Customer_2617,51,Mansoura,engineer,Single
2618,Customer_2618,40,Giza,unemployed,
2619,Customer_2619,47,Alexandria,unemployed,Single
2620,Customer_2620,69,Asyut,unemployed,
2621,Customer_2621,25,Cairo,developer,Divorced
2622,Customer_2622,39,Mansoura,developer,Married
2623,Customer_2623,61,Asyut,doctor,Divorced
2624,Customer_2624,53,Mansoura,doctor,Married
2625,Customer_2625,22,Mansoura,teacher,Married
2626,Customer_2626,30,Giza,doctor,Married
2627,Customer_2627,46,Giza,engineer,
2628,Customer_2628,48,Cairo,engineer,Single
2629,Customer_2629,64,Asyut,unemployed,Single
2630,Customer_2630,33,Alexandria,banker,
2631,Customer_2631,59,Giza,unemployed,Married
2632,Customer_2632,47,Alexandria,doctor,
2633,Customer_2633,33,Mansoura,teacher,Single
2634,Customer_2634,29,Cairo,unemployed,
2635,Customer_2635,34,Mansoura,developer,Married
2636,Customer_2636,33,Alexandria,engineer,Divorced
2637,Customer_2637,29,Mansoura,engineer,Single
2638,Customer_2638,25,Giza,engineer,Married
2639,Customer_2639,37,Asyut,unemployed,
2640,Customer_2640,20,Alexandria,unemployed,Married
2641,Customer_2641,33,Giza,doctor,Married
2642,Customer_2642,47,Giza,developer,Single
2643,Customer_2643,62,Giza,teacher,
2644,Customer_2644,40,Asyut,unemployed,Single
2645,Customer_2645,45,Cairo,banker,
2646,Customer_2646,68,Cairo,unemployed,Single
2647,Customer_2647,57,Cairo,engineer,Single
2648,Customer_2648,22,Cairo,teacher,Divorced
2649,Customer_2649,37,Alexandria,doctor,Married
2650,Customer_2650,57,Giza,unemployed,Divorced
2651,Customer_2651,61,Giza,engineer,Single
2652,Customer_2652,18,Mansoura,unemployed,Divorced
2653,Customer_2653,47,Giza,banker,Married
2654,Customer_2654,38,Giza,banker,Married
2655,Customer_2655,37,Giza,unemployed,Single
2656,Customer_2656,23,Cairo,doctor,Married
2657,Customer_2657,39,Asyut,doctor,Divorced
2658,Customer_2658,35,Alexandria,unemployed,Married
2659,Customer_2659,25,Mansoura,doctor,Married
2660,Customer_2660,56,Cairo,developer,Divorced
2661,Customer_2661,49,Giza,developer,Divorced
2662,Customer_2662,50,Cairo,engineer,Divorced
2663,Customer_2663,33,Cairo,engineer,Married
2664,Customer_2664,29,Cairo,engineer,Married
2665,Customer_2665,55,Giza,developer,Single
2666,Customer_2666,69,Mansoura,unemployed,Single
2667,Customer_2667,51,Cairo,unemployed,Married
2668,Customer_2668,31,Alexandria,doctor,Married
2669,Customer_2669,53,Giza,unemployed,Single
2670,Customer_2670,50,Cairo,engineer,
2671,Customer_2671,40,Giza,teacher,Married
2672,Customer_2672,67,Alexandria,engineer,Divorced
2673,Customer_2673,62,Giza,developer,
2674,Customer_2674,19,Asyut,unemployed,Divorced
2675,Customer_2675,58,Giza,teacher,
2676,Customer_2676,38,Cairo,doctor,Single
2677,Customer_2677,19,Mansoura,banker,
2678,Customer_2678,44,Mansoura,unemployed,Married
2679,Customer_2679,26,Cairo,unemployed,Married
2680,Customer_2680,18,Alexandria,unemployed,Single
2681,Customer_2681,28,Giza,developer,
2682,Customer_2682,20,Alexandria,engineer,Married
2683,Customer_2683,69,Cairo,engineer,Married
2684,Customer_2684,40,Mansoura,teacher,Divorced
2685,Customer_2685,43,Cairo,unemployed,Single
2686,Customer_2686,21,Giza,unemployed,Married
2687,Customer_2687,35,Giza,developer,Divorced
2688,Customer_2688,23,Giza,unemployed,Married
2689,Customer_2689,52,Alexandria,doctor,Married
2690,Customer_2690,39,Asyut,engineer,Married
2691,Customer_2691,60,Alexandria,unemployed,Married
2692,Customer_2692,32,Giza,unemployed,Single
2693,Customer_2693,39,Cairo,banker,Married
2694,Customer_2694,54,Alexandria,developer,Married
2695,Customer_2695,69,Giza,teacher,Single
2696,Customer_2696,59,Cairo,engineer,Single
2697,Customer_2697,29,Cairo,engineer,Married
2698,Customer_2698,64,Cairo,doctor,Single
2699,Customer_2699,66,Cairo,engineer,Single
2700,Customer_2700,59,Giza,developer,Married
2701,Customer_2701,55,Giza,unemployed,Single
2702,Customer_2702,35,Giza,unemployed,Married
2703,Customer_2703,62,Alexandria,unemployed,Single
2704,Customer_2704,52,Mansoura,banker,Married
2705,Customer_2705,47,Asyut,banker,Married
2706,Customer_2706,41,Giza,engineer,Single
2707,Customer_2707,59,Giza,unemployed,Single
2708,Customer_2708,47,Cairo,banker,Married
2709,Customer_2709,31,Alexandria,unemployed,Single
2710,Customer_2710,23,Alexandria,unemployed,Divorced
2711,Customer_2711,20,Mansoura,banker,Married
2712,Customer_2712,33,Cairo,doctor,Married
2713,Customer_2713,24,Cairo,banker,
2714,Customer_2714,69,Mansoura,teacher,Married
2715,Customer_2715,31,Giza,teacher,Divorced
2716,Customer_2716,26,Alexandria,unemployed,Single
2717,Customer_2717,32,Alexandria,teacher,Single
2718,Customer_2718,38,Giza,engineer,Divorced
2719,Customer_2719,52,Asyut,unemployed,Single
2720,Customer_2720,19,Asyut,doctor,Married
2721,Customer_2721,44,Cairo,engineer,
2722,Customer_2722,19,Alexandria,unemployed,Single
2723,Customer_2723,52,Giza,doctor,Single
2724,Customer_2724,35,Giza,unemployed,Divorced
2725,Customer_2725,31,Cairo,doctor,Married
2726,Customer_2726,37,Giza,doctor,Single
2727,Customer_2727,35,Mansoura,teacher,
2728,Customer_2728,27,Asyut,teacher,
2729,Customer_2729,42,Giza,teacher,Divorced
2730,Customer_2730,19,Alexandria,doctor,Married
2731,Customer_2731,42,Giza,developer,Married
2732,Customer_2732,50,Cairo,doctor,Married
2733,Customer_2733,53,Cairo,teacher,Single
2734,Customer_2734,48,Cairo,doctor,Single
2735,Customer_2735,31,Alexandria,teacher,Single
2736,Customer_2736,18,Giza,teacher,Divorced
2737,Customer_2737,63,Asyut,teacher,Married
2738,Customer_2738,33,Cairo,unemployed,Divorced
2739,Customer_2739,63,Alexandria,unemployed,Single
2740,Customer_2740,69,Giza,developer,Single
2741,Customer_2741,20,Cairo,unemployed,Divorced
2742,Customer_2742,52,Cairo,doctor,Married
2743,Customer_2743,58,Giza,engineer,
2744,Customer_2744,23,Cairo,teacher,Divorced
2745,Customer_2745,42,Giza,developer,Married
2746,Customer_2746,30,Mansoura,engineer,Married
2747,Customer_2747,51,Cairo,unemployed,Married
2748,Customer_2748,25,Asyut,unemployed,Single
2749,Customer_2749,38,Cairo,doctor,Single
2750,Customer_2750,51,Cairo,unemployed,Divorced
2751,Customer_2751,21,Alexandria,developer,Divorced
2752,Customer_2752,42,Giza,teacher,Married
2753,Customer_2753,32,Asyut,teacher,Married
2754,Customer_2754,21,Cairo,teacher,Single
2755,Customer_2755,62,Cairo,developer,Divorced
2756,Customer_2756,29,Cairo,unemployed,Single
2757,Customer_2757,49,Mansoura,engineer,Married
2758,Customer_2758,49,Cairo,unemployed,
2759,Customer_2759,45,Alexandria,doctor,Married
2760,Customer_2760,30,Cairo,unemployed,Married
2761,Customer_2761,48,Alexandria,unemployed,Married
2762,Customer_2762,31,Cairo,teacher,Married
2763,Customer_2763,37,Alexandria,unemployed,
2764,Customer_2764,35,Cairo,engineer,Single
2765,Customer_2765,46,Cairo,banker,Married
2766,Customer_2766,23,Giza,unemployed,Married
2767,Customer_2767,49,Cairo,banker,Divorced
2768,Customer_2768,46,Alexandria,doctor,
2769,Customer_2769,60,Asyut,doctor,Single
2770,Customer_2770,19,Giza,unemployed,Divorced
2771,Customer_2771,40,Cairo,doctor,Divorced
2772,Customer_2772,36,Giza,unemployed,Divorced
2773,Customer_2773,48,Cairo,developer,Married
2774,Customer_2774,68,Cairo,engineer,Single
2775,Customer_2775,22,Giza,teacher,Married
2776,Customer_2776,36,Cairo,teacher,Married
2777,Customer_2777,51,Cairo,unemployed,Married
2778,Customer_2778,27,Mansoura,teacher,Married
2779,Customer_2779,42,Cairo,unemployed,Single
2780,Customer_2780,19,Alexandria,doctor,Divorced
2781,Customer_2781,28,Mansoura,doctor,Single
2782,Customer_2782,67,Alexandria,developer,Divorced
2783,Customer_2783,48,Alexandria,developer,Married
2784,Customer_2784,32,Mansoura,engineer,Married
2785,Customer_2785,26,Giza,teacher,Single
2786,Customer_2786,40,Giza,unemployed,
2787,Customer_2787,36,Alexandria,developer,Married
2788,Customer_2788,26,Cairo,engineer,Married
2789,Customer_2789,52,Cairo,banker,
2790,Customer_2790,38,Mansoura,developer,Divorced
2791,Customer_2791,26,Giza,engineer,Married
2792,Customer_2792,45,Asyut,unemployed,Divorced
2793,Customer_2793,63,Cairo,unemployed,Divorced
2794,Customer_2794,68,Alexandria,engineer,Married
2795,Customer_2795,24,Mansoura,doctor,Divorced
2796,Customer_2796,33,Alexandria,banker,Single
2797,Customer_2797,33,Cairo,engineer,
2798,Customer_2798,50,Giza,developer,
2799,Customer_2799,21,Giza,doctor,Married
2800,Customer_2800,21,Cairo,engineer,
2801,Customer_2801,56,Asyut,teacher,Divorced
2802,Customer_2802,57,Alexandria,developer,Divorced
2803,Customer_2803,34,Alexandria,developer,Single
2804,Customer_2804,54,Alexandria,unemployed,Married
2805,Customer_2805,56,Alexandria,teacher,Married
2806,Customer_2806,69,Asyut,teacher,
2807,Customer_2807,46,Alexandria,developer,Divorced
2808,Customer_2808,69,Giza,banker,Single
2809,Customer_2809,53,Cairo,unemployed,Single
2810,Customer_2810,55,Alexandria,doctor,Single
2811,Customer_2811,56,Giza,unemployed,Divorced
2812,Customer_2812,67,Alexandria,teacher,Married
2813,Customer_2813,54,Mansoura,unemployed,Married
2814,Customer_2814,69,Giza,developer,Single
2815,Customer_2815,52,Cairo,doctor,Married
2816,Customer_2816,24,Alexandria,engineer,Divorced
2817,Customer_2817,44,Giza,teacher,Married
2818,Customer_2818,45,Giza,doctor,
2819,Customer_2819,39,Asyut,unemployed,Married
2820,Customer_2820,31,Asyut,unemployed,Married
2821,Customer_2821,24,Giza,developer,
2822,Customer_2822,54,Mansoura,doctor,Married
2823,Customer_2823,39,Giza,engineer,Married
2824,Customer_2824,22,Giza,doctor,Single
2825,Customer_2825,19,Giza,developer,Divorced
2826,Customer_2826,44,Alexandria,unemployed,Married
2827,Customer_2827,38,Mansoura,teacher,Married
2828,Customer_2828,55,Cairo,unemployed,Married
2829,Customer_2829,32,Cairo,unemployed,
2830,Customer_2830,38,Cairo,teacher,Married
2831,Customer_2831,27,Giza,banker,Divorced
2832,Customer_2832,40,Asyut,unemployed,Single
2833,Customer_2833,56,Cairo,unemployed,
2834,Customer_2834,22,Alexandria,banker,Single
2835,Customer_2835,18,Giza,banker,Single
2836,Customer_2836,30,Cairo,developer,Divorced
2837,Customer_2837,38,Cairo,developer,Married
2838,Customer_2838,43,Mansoura,developer,
2839,Customer_2839,67,Giza,engineer,
2840,Customer_2840,62,Asyut,unemployed,Divorced
2841,Customer_2841,38,Cairo,teacher,
2842,Customer_2842,35,Mansoura,unemployed,Married
2843,Customer_2843,54,Cairo,developer,Single
2844,Customer_2844,62,Mansoura,engineer,Single
2845,Customer_2845,49,Mansoura,unemployed,Single
2846,Customer_2846,53,Giza,unemployed,Single
2847,Customer_2847,34,Cairo,banker,
2848,Customer_2848,52,Mansoura,unemployed,Divorced
2849,Customer_2849,66,Cairo,banker,
2850,Customer_2850,28,Cairo,banker,Divorced
2851,Customer_2851,38,Cairo,doctor,
2852,Customer_2852,69,Cairo,developer,Single
2853,Customer_2853,43,Cairo,unemployed,Married
2854,Customer_2854,21,Mansoura,engineer,Single
2855,Customer_2855,51,Mansoura,banker,Single
2856,Customer_2856,69,Giza,unemployed,
2857,Customer_2857,65,Alexandria,banker,Single
2858,Customer_2858,35,Asyut,banker,Single
2859,Customer_2859,57,Asyut,banker,
2860,Customer_2860,52,Mansoura,teacher,Married
2861,Customer_2861,58,Giza,unemployed,
2862,Customer_2862,46,Alexandria,unemployed,Divorced
2863,Customer_2863,69,Cairo,teacher,Single
2864,Customer_2864,46,Mansoura,teacher,Single
2865,Customer_2865,55,Giza,teacher,Married
2866,Customer_2866,59,Mansoura,unemployed,Married
2867,Customer_2867,38,Giza,doctor,
2868,Customer_2868,59,Mansoura,banker,Married
2869,Customer_2869,30,Cairo,doctor,
2870,Customer_2870,66,Cairo,unemployed,Married
2871,Customer_2871,58,Asyut,unemployed,Married
2872,Customer_2872,34,Asyut,developer,Single
2873,Customer_2873,26,Alexandria,unemployed,Married
2874,Customer_2874,58,Alexandria,engineer,
2875,Customer_2875,18,Asyut,doctor,Divorced
2876,Customer_2876,19,Alexandria,teacher,Divorced
2877,Customer_2877,65,Cairo,teacher,Divorced
2878,Customer_2878,46,Giza,unemployed,
2879,Customer_2879,50,Alexandria,banker,Single
2880,Customer_2880,27,Cairo,engineer,Married
2881,Customer_2881,67,Cairo,doctor,Married
2882,Customer_2882,57,Alexandria,banker,Married
2883,Customer_2883,38,Cairo,banker,Married
2884,Customer_2884,45,Alexandria,developer,Married
2885,Customer_2885,28,Alexandria,developer,Married
2886,Customer_2886,51,Asyut,doctor,Married
2887,Customer_2887,25,Cairo,doctor,Married
2888,Customer_2888,39,Mansoura,doctor,Single
2889,Customer_2889,25,Giza,doctor,
2890,Customer_2890,66,Alexandria,teacher,Married
2891,Customer_2891,32,Alexandria,unemployed,Single
2892,Customer_2892,34,Cairo,unemployed,Single
2893,Customer_2893,40,Cairo,banker,Married
2894,Customer_2894,41,Cairo,unemployed,
2895,Customer_2895,62,Cairo,banker,Married
2896,Customer_2896,36,Asyut,teacher,Married
2897,Customer_2897,22,Mansoura,unemployed,Single
2898,Customer_2898,49,Asyut,banker,Single
2899,Customer_2899,61,Cairo,doctor,Single
2900,Customer_2900,18,Giza,engineer,Single
2901,Customer_2901,40,Cairo,unemployed,
2902,Customer_2902,54,Alexandria,developer,Married
2903,Customer_2903,25,Cairo,developer,Divorced
2904,Customer_2904,30,Cairo,banker,Single
2905,Customer_2905,25,Alexandria,engineer,Married
2906,Customer_2906,40,Alexandria,developer,Single
2907,Customer_2907,60,Cairo,unemployed,Married
2908,Customer_2908,18,Cairo,engineer,Single
2909,Customer_2909,62,Cairo,teacher,Married
2910,Customer_2910,68,Cairo,unemployed,Single
2911,Customer_2911,41,Alexandria,banker,Single
2912,Customer_2912,52,Cairo,teacher,Divorced
2913,Customer_2913,41,Mansoura,teacher,Single
2914,Customer_2914,34,Giza,engineer,Married
2915,Customer_2915,22,Alexandria,banker,Married
2916,Customer_2916,37,Cairo,teacher,Single
2917,Customer_2917,38,Alexandria,doctor,Single
2918,Customer_2918,57,Cairo,teacher,Married
2919,Customer_2919,48,Cairo,doctor,Married
2920,Customer_2920,63,Mansoura,unemployed,
2921,Customer_2921,53,Alexandria,doctor,Divorced
2922,Customer_2922,28,Mansoura,doctor,
2923,Customer_2923,69,Cairo,engineer,Married
2924,Customer_2924,32,Giza,teacher,Divorced
2925,Customer_2925,36,Asyut,unemployed,Married
2926,Customer_2926,24,Alexandria,teacher,Single
2927,Customer_2927,68,Asyut,unemployed,Single
2928,Customer_2928,45,Giza,unemployed,
2929,Customer_2929,68,Alexandria,doctor,Married
2930,Customer_2930,60,Asyut,developer,Divorced
2931,Customer_2931,22,Alexandria,doctor,
2932,Customer_2932,22,Mansoura,teacher,Married
2933,Customer_2933,47,Giza,unemployed,
2934,Customer_2934,49,Alexandria,developer,Married
2935,Customer_2935,25,Giza,unemployed,Married
2936,Customer_2936,27,Mansoura,engineer,Single
2937,Customer_2937,55,Mansoura,doctor,Married
2938,Customer_2938,64,Cairo,doctor,Single
2939,Customer_2939,49,Cairo,unemployed,Divorced
2940,Customer_2940,65,Cairo,engineer,Divorced
2941,Customer_2941,45,Cairo,unemployed,Single
2942,Customer_2942,34,Giza,teacher,Married
2943,Customer_2943,48,Alexandria,doctor,Married
2944,Customer_2944,25,Alexandria,teacher,Married
2945,Customer_2945,57,Cairo,unemployed,Single
2946,Customer_2946,42,Mansoura,developer,
2947,Customer_2947,26,Giza,developer,
2948,Customer_2948,19,Giza,developer,Single
2949,Customer_2949,32,Cairo,unemployed,
2950,Customer_2950,67,Alexandria,banker,Married
2951,Customer_2951,20,Cairo,engineer,Single
2952,Customer_2952,66,Mansoura,developer,
2953,Customer_2953,53,Alexandria,doctor,Single
2954,Customer_2954,21,Giza,engineer,Married
2955,Customer_2955,31,Cairo,unemployed,Single
2956,Customer_2956,58,Alexandria,unemployed,
2957,Customer_2957,58,Giza,unemployed,Divorced
2958,Customer_2958,42,Alexandria,unemployed,Married
2959,Customer_2959,67,Mansoura,unemployed,Single
2960,Customer_2960,27,Cairo,banker,Single
2961,Customer_2961,38,Cairo,teacher,Single
2962,Customer_2962,53,Giza,teacher,Single
2963,Customer_2963,29,Cairo,developer,Single
2964,Customer_2964,44,Cairo,banker,
2965,Customer_2965,57,Alexandria,unemployed,Divorced
2966,Customer_2966,19,Cairo,teacher,Single
2967,Customer_2967,30,Cairo,unemployed,Married
2968,Customer_2968,49,Giza,unemployed,Single
2969,Customer_2969,48,Asyut,unemployed,Divorced
2970,Customer_2970,33,Alexandria,teacher,
2971,Customer_2971,49,Asyut,engineer,Divorced
2972,Customer_2972,49,Alexandria,developer,Single
2973,Customer_2973,51,Alexandria,teacher,Married
2974,Customer_2974,28,Cairo,engineer,Single
2975,Customer_2975,27,Asyut,doctor,Single
2976,Customer_2976,32,Giza,engineer,Married
2977,Customer_2977,34,Giza,engineer,Single
2978,Customer_2978,57,Alexandria,unemployed,Divorced
2979,Customer_2979,35,Cairo,unemployed,Married
2980,Customer_2980,26,Cairo,developer,Single
2981,Customer_2981,42,Mansoura,unemployed,Married
2982,Customer_2982,57,Cairo,engineer,Divorced
2983,Customer_2983,31,Giza,banker,Single
2984,Customer_2984,42,Alexandria,unemployed,Married
2985,Customer_2985,67,Asyut,unemployed,Single
2986,Customer_2986,39,Asyut,engineer,Divorced
2987,Customer_2987,69,Alexandria,doctor,Divorced
2988,Customer_2988,47,Giza,doctor,Married
2989,Customer_2989,37,Alexandria,teacher,Married
2990,Customer_2990,38,Giza,developer,Divorced
2991,Customer_2991,61,Cairo,doctor,Married
2992,Customer_2992,49,Alexandria,unemployed,Married
2993,Customer_2993,68,Alexandria,banker,Married
2994,Customer_2994,63,Cairo,teacher,
2995,Customer_2995,66,Alexandria,developer,Married
2996,Customer_2996,38,Alexandria,banker,Single
2997,Customer_2997,52,Cairo,banker,Divorced
2998,Customer_2998,49,Alexandria,unemployed,Divorced
2999,Customer_2999,47,Cairo,engineer,Married
3000,Customer_3000,56,Giza,engineer,Single
3001,Customer_3001,66,Cairo,engineer,Married
3002,Customer_3002,29,Giza,doctor,Married
3003,Customer_3003,58,Giza,engineer,Married
3004,Customer_3004,64,Mansoura,developer,Single
3005,Customer_3005,35,Giza,unemployed,Single
3006,Customer_3006,38,Giza,doctor,Single
3007,Customer_3007,30,Cairo,developer,Single
3008,Customer_3008,38,Cairo,engineer,Single
3009,Customer_3009,25,Cairo,developer,Single
3010,Customer_3010,63,Cairo,banker,Single
3011,Customer_3011,57,Giza,unemployed,Single
3012,Customer_3012,63,Cairo,unemployed,
3013,Customer_3013,24,Asyut,developer,Single
3014,Customer_3014,40,Cairo,teacher,Divorced
3015,Customer_3015,61,Alexandria,unemployed,Single
3016,Customer_3016,49,Cairo,banker,Single
3017,Customer_3017,28,Cairo,unemployed,Single
3018,Customer_3018,39,Alexandria,teacher,
3019,Customer_3019,39,Asyut,unemployed,Married
3020,Customer_3020,60,Alexandria,unemployed,
3021,Customer_3021,42,Alexandria,unemployed,
3022,Customer_3022,39,Alexandria,teacher,Married
3023,Customer_3023,45,Alexandria,unemployed,Single
3024,Customer_3024,46,Cairo,unemployed,Single
3025,Customer_3025,30,Alexandria,unemployed,Married
3026,Customer_3026,35,Asyut,developer,Single
3027,Customer_3027,19,Giza,doctor,Married
3028,Customer_3028,46,Giza,unemployed,Divorced
3029,Customer_3029,38,Cairo,developer,Married
3030,Customer_3030,32,Cairo,unemployed,Single
3031,Customer_3031,69,Alexandria,engineer,Divorced
3032,Customer_3032,44,Cairo,engineer,Single
3033,Customer_3033,67,Giza,doctor,Married
3034,Customer_3034,48,Cairo,unemployed,Married
3035,Customer_3035,32,Mansoura,unemployed,Married
3036,Customer_3036,68,Asyut,banker,Divorced
3037,Customer_3037,40,Cairo,unemployed,
3038,Customer_3038,41,Cairo,unemployed,Divorced
3039,Customer_3039,61,Alexandria,engineer,
3040,Customer_3040,30,Alexandria,teacher,Married
3041,Customer_3041,39,Cairo,doctor,Single
3042,Customer_3042,60,Cairo,teacher,
3043,Customer_3043,54,Mansoura,banker,
3044,Customer_3044,50,Asyut,unemployed,Married
3045,Customer_3045,20,Alexandria,banker,Single
3046,Customer_3046,36,Cairo,teacher,Married
3047,Customer_3047,40,Mansoura,unemployed,
3048,Customer_3048,46,Alexandria,unemployed,Married
3049,Customer_3049,47,Cairo,developer,Married
3050,Customer_3050,56,Cairo,developer,Single
3051,Customer_3051,61,Giza,unemployed,Divorced
3052,Customer_3052,64,Mansoura,banker,Married
3053,Customer_3053,42,Giza,developer,Married
3054,Customer_3054,54,Giza,developer,Married
3055,Customer_3055,64,Cairo,engineer,Married
3056,Customer_3056,25,Mansoura,developer,Divorced
3057,Customer_3057,59,Giza,engineer,Married
3058,Customer_3058,33,Cairo,doctor,
3059,Customer_3059,25,Cairo,engineer,Married
3060,Customer_3060,18,Cairo,engineer,Divorced
3061,Customer_3061,61,Cairo,teacher,Single
3062,Customer_3062,22,Cairo,engineer,Single
3063,Customer_3063,20,Asyut,engineer,Married
3064,Customer_3064,18,Cairo,teacher,Divorced
3065,Customer_3065,21,Cairo,engineer,Single
3066,Customer_3066,57,Asyut,developer,Single
3067,Customer_3067,52,Cairo,unemployed,Divorced
3068,Customer_3068,49,Giza,engineer,
3069,Customer_3069,59,Asyut,doctor,
3070,Customer_3070,51,Cairo,engineer,Divorced
3071,Customer_3071,60,Cairo,engineer,Divorced
3072,Customer_3072,42,Alexandria,doctor,Married
3073,Customer_3073,27,Giza,unemployed,Single
3074,Customer_3074,38,Giza,teacher,
3075,Customer_3075,63,Alexandria,developer,Married
3076,Customer_3076,56,Giza,unemployed,Single
3077,Customer_3077,44,Alexandria,engineer,Single
3078,Customer_3078,44,Mansoura,developer,Single
3079,Customer_3079,19,Cairo,banker,Divorced
3080,Customer_3080,58,Giza,developer,Married
3081,Customer_3081,65,Cairo,teacher,Married
3082,Customer_3082,30,Giza,teacher,Married
3083,Customer_3083,26,Asyut,unemployed,Single
3084,Customer_3084,69,Cairo,engineer,Single
3085,Customer_3085,53,Mansoura,doctor,Married
3086,Customer_3086,39,Mansoura,teacher,Single
3087,Customer_3087,59,Cairo,doctor,
3088,Customer_3088,43,Alexandria,unemployed,Single
3089,Customer_3089,29,Asyut,unemployed,Married
3090,Customer_3090,34,Mansoura,banker,Married
3091,Customer_3091,31,Alexandria,doctor,
3092,Customer_3092,31,Cairo,unemployed,Divorced
3093,Customer_3093,51,Giza,unemployed,Single
3094,Customer_3094,37,Alexandria,unemployed,Divorced
3095,Customer_3095,28,Cairo,unemployed,Married
3096,Customer_3096,33,Cairo,unemployed,Single
3097,Customer_3097,68,Cairo,unemployed,
3098,Customer_3098,48,Giza,doctor,
3099,Customer_3099,23,Asyut,teacher,
3100,Customer_3100,36,Giza,doctor,Divorced
3101,Customer_3101,54,Mansoura,doctor,Divorced
3102,Customer_3102,21,Cairo,unemployed,Married
3103,Customer_3103,64,Cairo,unemployed,Married
3104,Customer_3104,21,Cairo,engineer,Married
3105,Customer_3105,37,Alexandria,teacher,Married
3106,Customer_3106,27,Cairo,unemployed,
3107,Customer_3107,41,Giza,engineer,Married
3108,Customer_3108,52,Giza,unemployed,Married
3109,Customer_3109,43,Cairo,unemployed,Married
3110,Customer_3110,54,Cairo,unemployed,Married
3111,Customer_3111,55,Cairo,unemployed,Married
3112,Customer_3112,38,Cairo,unemployed,
3113,Customer_3113,57,Cairo,doctor,Divorced
3114,Customer_3114,56,Giza,unemployed,Divorced
3115,Customer_3115,38,Cairo,banker,
3116,Customer_3116,27,Giza,doctor,Married
3117,Customer_3117,55,Giza,engineer,
3118,Customer_3118,63,Giza,doctor,Married
3119,Customer_3119,21,Cairo,banker,Divorced
3120,Customer_3120,62,Asyut,unemployed,Single
3121,Customer_3121,37,Asyut,teacher,Married
3122,Customer_3122,34,Giza,unemployed,Single
3123,Customer_3123,24,Giza,developer,Single
3124,Customer_3124,21,Alexandria,teacher,Single
3125,Customer_3125,46,Asyut,teacher,Single
3126,Customer_3126,31,Alexandria,unemployed,Single
3127,Customer_3127,20,Cairo,unemployed,
3128,Customer_3128,41,Cairo,teacher,Single
3129,Customer_3129,54,Cairo,banker,Single
3130,Customer_3130,33,Alexandria,unemployed,Single
3131,Customer_3131,69,Asyut,unemployed,Married
3132,Customer_3132,21,Cairo,teacher,Single
3133,Customer_3133,41,Giza,unemployed,
3134,Customer_3134,51,Giza,developer,Married
3135,Customer_3135,47,Asyut,engineer,Married
3136,Customer_3136,35,Alexandria,unemployed,Married
3137,Customer_3137,36,Cairo,unemployed,Married
3138,Customer_3138,48,Cairo,doctor,Single
3139,Customer_3139,36,Cairo,unemployed,Single
3140,Customer_3140,66,Cairo,teacher,Married
3141,Customer_3141,63,Alexandria,engineer,Divorced
3142,Customer_3142,36,Mansoura,unemployed,
3143,Customer_3143,39,Cairo,developer,Married
3144,Customer_3144,41,Alexandria,banker,
3145,Customer_3145,62,Alexandria,unemployed,
3146,Customer_3146,29,Giza,banker,Single
3147,Customer_3147,47,Giza,banker,Single
3148,Customer_3148,55,Cairo,banker,Married
3149,Customer_3149,48,Mansoura,doctor,
3150,Customer_3150,53,Asyut,unemployed,Married
3151,Customer_3151,36,Alexandria,banker,
3152,Customer_3152,65,Alexandria,teacher,Single
3153,Customer_3153,62,Cairo,teacher,
3154,Customer_3154,53,Alexandria,engineer,Married
3155,Customer_3155,47,Cairo,engineer,Single
3156,Customer_3156,66,Alexandria,developer,Married
3157,Customer_3157,50,Cairo,banker,Divorced
3158,Customer_3158,35,Cairo,banker,
3159,Customer_3159,69,Mansoura,doctor,Married
3160,Customer_3160,66,Alexandria,unemployed,Single
3161,Customer_3161,45,Cairo,banker,Single
3162,Customer_3162,64,Cairo,banker,Single
3163,Customer_3163,28,Cairo,unemployed,Married
3164,Customer_3164,62,Giza,banker,Married
3165,Customer_3165,50,Cairo,unemployed,Single
3166,Customer_3166,34,Mansoura,unemployed,Married
3167,Customer_3167,23,Alexandria,doctor,Married
3168,Customer_3168,21,Alexandria,doctor,Married
3169,Customer_3169,37,Cairo,teacher,Married
3170,Customer_3170,65,Cairo,doctor,Single
3171,Customer_3171,64,Alexandria,developer,Married
3172,Customer_3172,44,Cairo,teacher,
3173,Customer_3173,32,Giza,unemployed,Married
3174,Customer_3174,23,Alexandria,banker,Married
3175,Customer_3175,64,Cairo,doctor,Divorced
3176,Customer_3176,31,Mansoura,developer,Married
3177,Customer_3177,28,Cairo,doctor,Divorced
3178,Customer_3178,56,Giza,doctor,Single
3179,Customer_3179,26,Alexandria,teacher,Divorced
